id,annotators,rationales,post_tokens,sentence,rationale_words,label_majority,label
1178962472285327360_twitter,"{'label': [1, 1, 1], 'annotator_id': [52, 67, 4], 'target': [['None'], ['None'], ['Men', 'Homosexual']]}",[],"['i', 'swear', 'dykes', 'who', 'dress', 'like', 'straight', 'boys', 'discuss', 'me', 'fr', 'who', 'taught', 'you', 'all', 'how', 'to', 'dress', 'put', 'on', 'some', 'mf', 'jeans']",i swear dykes who dress like straight boys discuss me fr who taught you all how to dress put on some mf jeans,,non-hateful,non-hateful
1178857982722920449_twitter,"{'label': [0, 0, 0], 'annotator_id': [4, 46, 39], 'target': [['Homosexual'], ['Homosexual'], ['Homosexual']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['<user>', 'eldar', 'is', 'queer', 'race', 'imperium', 'of', 'man', 'is', 'patriarchy', 'welcome', 'to', 'the', 'new', 'faggotry', 'lmao']",<user> eldar is queer race imperium of man is patriarchy welcome to the new faggotry lmao,queer faggotry,hateful,hateful
1178880011035664384_twitter,"{'label': [1, 1, 1], 'annotator_id': [46, 59, 45], 'target': [['None'], ['None'], ['None']]}",[],"['you', 'all', 'taking', 'harassment', 'to', 'another', 'level', 'out', 'here']",you all taking harassment to another level out here,,non-hateful,non-hateful
1179055004553900032_twitter,"{'label': [1, 1, 1], 'annotator_id': [1, 2, 3], 'target': [['None'], ['None'], ['None']]}",[],"['i', 'dont', 'think', 'im', 'getting', 'my', 'baby', 'them', 'white', '9', 'he', 'has', 'two', 'white', 'j', 'and', 'nikes', 'not', 'even', 'touched']",i dont think im getting my baby them white 9 he has two white j and nikes not even touched,,non-hateful,non-hateful
1179039577777983488_twitter,"{'label': [1, 1, 1], 'annotator_id': [9, 70, 3], 'target': [['None'], ['None'], ['None']]}",[],"['in', 'recent', 'years', 'we', 'have', 'frequently', 'seen', 'poor', 'people', 'suffer', 'immensely', 'in', 'avoidable', 'tragedies', 'from', 'the', 'grenfell', 'tower', 'block', 'fire', 'in', 'london', 'to', 'the', 'burning', 'of', 'makeshift', 'refugee', 'camps', 'across', 'europe']",in recent years we have frequently seen poor people suffer immensely in avoidable tragedies from the grenfell tower block fire in london to the burning of makeshift refugee camps across europe,,non-hateful,non-hateful
17827813_gab,"{'label': [0, 0, 0], 'annotator_id': [221, 203, 206], 'target': [['Arab'], ['Islam'], ['Arab', 'Islam']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['i', 'have', 'a', 'question', 'for', 'you', '<user>', 'why', 'do', 'you', 'think', 'all', 'these', 'nasty', 'dirty', 'towel', 'heads', 'want', 'to', 'kill', 'whites', 'why', 'do', 'you', 'think', 'they', 'are', 'in', 'our', 'white', 'lands', 'i', 'am', 'just', 'curious', 'here']",i have a question for you <user> why do you think all these nasty dirty towel heads want to kill whites why do you think they are in our white lands i am just curious here,nasty dirty towel heads want to kill whites why do you think they are in our white lands,hateful,hateful
25762135_gab,"{'label': [0, 0, 0], 'annotator_id': [223, 204, 231], 'target': [['Arab'], ['Arab'], ['Arab']]}","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['anyone', 'that', 'stepped', 'foot', 'on', 'desert', 'soil', 'and', 'fought', 'those', 'sand', 'niggers', 'please', 'tell', 'me', 'does', 'it', 'make', 'you', 'sick', 'to', 'see', 'them', 'taking', 'over', 'america']",anyone that stepped foot on desert soil and fought those sand niggers please tell me does it make you sick to see them taking over america,anyone that stepped foot on desert soil and fought those sand niggers please tell me does it make you sick to see them taking over america,hateful,hateful
1178787225955442690_twitter,"{'label': [1, 1, 1], 'annotator_id': [18, 45, 59], 'target': [['None'], ['None'], ['None']]}",[],"['robbers', 'of', 'thy', 'people', 'shall', 'exalt', 'themselves', 'militant', 'jews', 'wanted', 'independence', 'from', 'egypt', 'but', 'their', 'revolt', 'was', 'not', 'successful']",robbers of thy people shall exalt themselves militant jews wanted independence from egypt but their revolt was not successful,,non-hateful,non-hateful
1178806441991385089_twitter,"{'label': [1, 1, 1], 'annotator_id': [4, 124, 18], 'target': [['Homosexual'], ['None'], ['None']]}",[],"['thinking', 'about', 'how', 'i', 'can', 'be', 'more', 'unapologetically', 'queer']",thinking about how i can be more unapologetically queer,,non-hateful,non-hateful
1179097570326523904_twitter,"{'label': [1, 1, 1], 'annotator_id': [9, 30, 3], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'is', 'it', 'on', 'wattpad', 'a', 'bitch', 'is', 'broke', 'to', 'buy', 'it', 'lmao']",<user> is it on wattpad a bitch is broke to buy it lmao,,non-hateful,non-hateful
27346316_gab,"{'label': [0, 0, 0], 'annotator_id': [26, 70, 23], 'target': [['African'], ['Other', 'Minority', 'Other', 'African', 'Nonreligious', 'Other'], ['African']]}","[[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['hey', 'nigger', 'lover', 'we', 'don', 't', 'care', 'what', 'you', 'have', 'to', 'say', 'here', 'go', 'back', 'to', 'your', 'nigger', 'friends']",hey nigger lover we don t care what you have to say here go back to your nigger friends,nigger lover nigger,hateful,hateful
18600525_gab,"{'label': [1, 1, 1], 'annotator_id': [200, 208, 209], 'target': [['None'], ['None'], ['None']]}",[],"['it', 'still', 'in', 'debate', 'on', 'whether', 'or', 'not', 'it', 'harassment', 'or', 'this', 'guy', 'just', 'being', 'really', 'good', 'at', 'twisting', 'a', 'story']",it still in debate on whether or not it harassment or this guy just being really good at twisting a story,,non-hateful,non-hateful
17896103_gab,"{'label': [0, 0, 0], 'annotator_id': [228, 233, 223], 'target': [['African', 'Arab', 'Asian'], ['African', 'Arab', 'Asian'], ['African', 'Arab', 'Asian']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['fact', 'whites', 'are', 'the', 'only', 'race', 'that', 'care', 'about', 'animals', 'niggers', 'eat', 'them', 'chinks', 'torture', 'them', 'and', 'arabs', 'fuck', 'them']",fact whites are the only race that care about animals niggers eat them chinks torture them and arabs fuck them,fact whites are the only race that care about animals niggers eat them chinks torture them and arabs fuck them,hateful,hateful
1178695768976302080_twitter,"{'label': [1, 1, 1], 'annotator_id': [18, 96, 59], 'target': [['None'], ['None'], ['None']]}",[],"['the', 'mcu', 'wants', 'what', 'disaster', 'report', 'by', 'matthew', 'del', 'tubo', 'has']",the mcu wants what disaster report by matthew del tubo has,,non-hateful,non-hateful
1179104631248412672_twitter,"{'label': [1, 1, 1], 'annotator_id': [101, 66, 25], 'target': [['None'], ['None'], ['None']]}",[],"['doctors', 'are', 'always', 'giving', 'women', 'incorrect', 'information', 'on', 'hormonal', 'birth', 'control', 'or', 'leaving', 'out', 'important', 'information', 'and', 'it', 'not', 'okay']",doctors are always giving women incorrect information on hormonal birth control or leaving out important information and it not okay,,non-hateful,non-hateful
1178240281096769536_twitter,"{'label': [1, 1, 1], 'annotator_id': [3, 1, 100], 'target': [['None'], ['None'], ['None']]}",[],"['remember', 'when', 'i', 'used', 'to', 'fight', 'edgelords', 'on', 'here', 'who', 'started', 'crying', 'when', 'i', 'called', 'them', 'white', 'good', 'times']",remember when i used to fight edgelords on here who started crying when i called them white good times,,non-hateful,non-hateful
1179078038673395712_twitter,"{'label': [1, 1, 1], 'annotator_id': [53, 18, 93], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', '<user>', 'your', 'sweeping', 'vision', 'is', 'to', 'rob', 'the', 'taxpayers', 'to', 'support', 'illegals', 'release', 'criminal', 'illegals', 'into', 'our', 'communities', 'to', 'rape', 'and', 'murder', 'our', 'children', 'and', 'to', 'bankrupt', 'the', 'residents', 'and', 'small', 'businesses', 'with', 'more', 'taxes', 'rather', 'than', 'lowering', 'taxes', '<user>', '<user>']",<user> <user> your sweeping vision is to rob the taxpayers to support illegals release criminal illegals into our communities to rape and murder our children and to bankrupt the residents and small businesses with more taxes rather than lowering taxes <user> <user>,,non-hateful,non-hateful
1179028882911105024_twitter,"{'label': [1, 1, 1], 'annotator_id': [17, 39, 9], 'target': [['None'], ['None'], ['None']]}",[],"['and', 'of', 'course', 'where', 'this', 'ultimately', 'leads', 'to', 'the', 'tate', 'murders', 'failure', 'to', 'occur', 'what', 'this', 'creates', 'in', 'effect', 'is', 'a', 'fantasy', 'jewish', 'moralizer', 'comparable', 'to', 'the', 'war', 'against', 'the', 'germans', 'existing', 'in', 'ib', 'while', 'simulatenously', 'offering', 'a', 'holocaust', 'negation', 'fantasy']",and of course where this ultimately leads to the tate murders failure to occur what this creates in effect is a fantasy jewish moralizer comparable to the war against the germans existing in ib while simulatenously offering a holocaust negation fantasy,,non-hateful,non-hateful
1178101883602272256_twitter,"{'label': [0, 0, 0], 'annotator_id': [54, 4, 39], 'target': [['Asian'], ['Asian'], ['Asian']]}","[[0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","['my', 'ching', 'chong', 'is', 'so', 'cutie']",my ching chong is so cutie,ching chong,hateful,hateful
1178733624486694917_twitter,"{'label': [1, 1, 1], 'annotator_id': [18, 9, 4], 'target': [['None'], ['None'], ['None']]}",[],"['if', 'hopper', 'is', 'died', 'you', 'all', 'niggers', 'better', 'count', 'your', 'fucking', 'days', '<user>']",if hopper is died you all niggers better count your fucking days <user>,,non-hateful,non-hateful
1179077143592087553_twitter,"{'label': [1, 1, 1], 'annotator_id': [17, 9, 51], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'google', 'aa', 'girl', 'having', 'hair', 'cut', 'off', 'by', '<number>', 'white', 'boys', 'at', 'the', 'school', 'where', 'pence', 'wife', 'works', 'cnn', 'nbc', 'bbc', 'cbs', 'they', 'were', 'all', 'in', 'and', 'indirect', 'smear', 'of', 'pence', 'turns', 'out', 'fake', 'but', 'that', 'is', 'journalism', 'these', 'days']",<user> google aa girl having hair cut off by <number> white boys at the school where pence wife works cnn nbc bbc cbs they were all in and indirect smear of pence turns out fake but that is journalism these days,,non-hateful,non-hateful
1178658044852555778_twitter,"{'label': [1, 1, 1], 'annotator_id': [3, 60, 9], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'katie', 'hopkins', 'reports', 'pakistani', 'muslim', 'man', 'assaults', 'white', 'man', 'is', 'racist', 'attack', 'civil', 'unrest', 'as', 'crime', 'against', 'english', 'people', 'from', 'immigrants', 'rises']",<user> katie hopkins reports pakistani muslim man assaults white man is racist attack civil unrest as crime against english people from immigrants rises,,non-hateful,non-hateful
13954784_gab,"{'label': [0, 0, 0], 'annotator_id': [148, 3, 4], 'target': [['Women', 'African'], ['Women', 'African'], ['African', 'Women']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]]","['ok', 'there', 'white', 'knight', 'are', 'you', 'thirsty', 'for', 'her', 'nigger', 'cum', 'drenched', 'cunt']",ok there white knight are you thirsty for her nigger cum drenched cunt,thirsty for her nigger cum drenched cunt,hateful,hateful
22446944_gab,"{'label': [0, 0, 0], 'annotator_id': [1, 9, 54], 'target': [['African'], ['African'], ['African']]}","[[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]","['a', 'nigger', 'will', 'never', 'respect', 'jesus', 'a', 'nigger', 'will', 'never', 'respect', 'anything', 'if', 'jesus', 'was', 'black', 'he', 'would', 'respect', 'jesus', 'but', 'because', 'jesus', 'was', 'white', 'even', 'an', 'educated', 'nigger', 'will', 'never', 'respect', 'anyone', 'white']",a nigger will never respect jesus a nigger will never respect anything if jesus was black he would respect jesus but because jesus was white even an educated nigger will never respect anyone white,nigger will never respect jesus nigger will never respect anything nigger,hateful,hateful
1179067734937747456_twitter,"{'label': [1, 1, 1], 'annotator_id': [52, 1, 67], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'now', 'how', 'about', 'all', 'of', 'the', 'deaths', 'attributed', 'to', 'illegal', 'aliens', 'in', 'tx', 'do', 'the', 'rest', 'of', 'the', 'victims', 'and', 'the', 'families', 'that', 'will', 'never', 'see', 'loved', 'one', 'agains', 'texas']",<user> now how about all of the deaths attributed to illegal aliens in tx do the rest of the victims and the families that will never see loved one agains texas,,non-hateful,non-hateful
1189522154985005057_twitter,"{'label': [1, 1, 1], 'annotator_id': [209, 235, 203], 'target': [['Other'], ['None'], ['None']]}",[],"['🖤', 'whoever', 'lectures', 'criminal', 'procedure', 'deserves', 'happiness', 'life', 'and', 'wealth', 'my', 'week', 'just', 'became', 'great']",🖤 whoever lectures criminal procedure deserves happiness life and wealth my week just became great,,non-hateful,non-hateful
1177671086139478016_twitter,"{'label': [0, 0, 0], 'annotator_id': [238, 200, 202], 'target': [['Arab'], ['Arab'], ['Arab']]}","[[1, 1, 1], [1, 1, 1]]","['i', 'hate', 'arabs']",i hate arabs,i hate arabs,hateful,hateful
1179076651834957825_twitter,"{'label': [0, 0, 0], 'annotator_id': [3, 4, 44], 'target': [['Homosexual'], ['Women', 'Homosexual'], ['Homosexual']]}","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]]","['<user>', 'would', 'have', 'pressed', 'that', 'bitch', 'and', 'beat', 'the', 'faggot', 'out', 'of', 'him']",<user> would have pressed that bitch and beat the faggot out of him,bitch and beat the faggot out of him,hateful,hateful
1178120616467161089_twitter,"{'label': [0, 0, 0], 'annotator_id': [35, 4, 98], 'target': [['Homosexual'], ['Homosexual'], ['Homosexual']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['grown', 'ass', 'men', 'doing', 'women', 'activities', 'and', 'lil', 'faggot', 'boys', 'taking', 'your', 'daughter', 'homecoming', 'queen', 'crown', 'this', 'what', 'the', 'fuck', 'yall', 'wanted']",grown ass men doing women activities and lil faggot boys taking your daughter homecoming queen crown this what the fuck yall wanted,lil faggot boys,hateful,hateful
15239458_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 67, 25], 'target': [['Asian', 'African', 'Hispanic'], ['Refugee', 'African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","['whitey', 'prevails', 'for', 'a', 'change', 'miss', 'south', 'africa', 'beats', 'out', 'a', 'nig', 'two', 'spics', 'and', 'a', 'gook', 'to', 'win', 'miss', 'u']",whitey prevails for a change miss south africa beats out a nig two spics and a gook to win miss u,nig spics gook,hateful,hateful
2028645_gab,"{'label': [0, 0, 0], 'annotator_id': [58, 44, 1], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","['it', 'irritates', 'me', 'the', 'way', 'these', 'african', 'nature', 'shows', 'all', 'give', 'the', 'animals', 'names', 'like', 'those', 'of', 'their', 'nigger', 'poachers', 'the', 'animals', 'themselves', 'are', 'of', 'course', 'outraged']",it irritates me the way these african nature shows all give the animals names like those of their nigger poachers the animals themselves are of course outraged,nigger poachers,hateful,hateful
27598853_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 191, 27], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['more', 'anti', 'white', 'nigger', 'bullshit', 'coming', 'soon', 'to', 'a', 'screen', 'near', 'you', 'apple', 'oprah', 'to', 'team', 'up', 'in', 'creating', 'original', 'content', 'fox', 'news']",more anti white nigger bullshit coming soon to a screen near you apple oprah to team up in creating original content fox news,nigger,hateful,hateful
27268799_gab,"{'label': [0, 0, 0], 'annotator_id': [56, 9, 68], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['my', 'cat', 'is', 'more', 'intelligent', 'and', 'capable', 'of', 'feeling', 'human', 'emotions', 'than', 'a', 'nigger']",my cat is more intelligent and capable of feeling human emotions than a nigger,nigger,hateful,hateful
1178844472869818368_twitter,"{'label': [1, 1, 1], 'annotator_id': [4, 9, 2], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'the', 'day', 'our', 'master', 'brought', 'home', 'trailer', 'trash']",<user> the day our master brought home trailer trash,,non-hateful,non-hateful
1178992928448028672_twitter,"{'label': [1, 1, 1], 'annotator_id': [9, 10, 91], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', '<user>', 'but', 'im', 'a', 'good', 'goy', 'i', 'dindu', 'nuffin']",<user> <user> but im a good goy i dindu nuffin,,non-hateful,non-hateful
19412594_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 46, 1], 'target': [['African', 'Homosexual'], ['African', 'Homosexual'], ['African']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]","['oh', 'i', 'am', 'a', 'person', 'i', 'say', 'you', 'do', 'not', 'like', 'challenges', 'you', 'turn', 'your', 'head', 'when', 'it', 'niggers', 'act', 'like', 'niggers', 'but', 'when', 'a', 'white', 'steps', 'to', 'you', 'like', 'a', 'nigger', 'and', 'you', 'think', 'you', 'have', 'a', 'chance', 'your', 'wrd', 'salads', 'help', 'not', 'you', 'cosmo', 'faggot', 'that', 'a', 'white', 'american', 'expression']",oh i am a person i say you do not like challenges you turn your head when it niggers act like niggers but when a white steps to you like a nigger and you think you have a chance your wrd salads help not you cosmo faggot that a white american expression,niggers act like niggers nigger faggot,hateful,hateful
