id,text,label,class
1.1300947351615284e+18,Opening up about this truth that will probably hurt me more than help me seems counter-intuitive. But sometimes you… https://t.co/lCyIgmVYgO,NOT,non-hateful
1.123707191847002e+18,If a nigga keep going to jail I’m just going to assume he’s gay,HOF,hateful
1.126945496512254e+18,RT @dumping: yeah i’m DTF:  D: Down  T: To  F: Fuck..ing quit school and sprint onto the highway,HOF,hateful
1.1270301291784232e+18,RT @hosthetics: James has almost lost 1M subscribers in less than 24 hours. this shit is going mad fucking crazy right now.,HOF,hateful
1.1302934738762831e+18,RT @serenitymeloche: i'm so gay for @tanamongeau like fuck me up daddy,HOF,hateful
1.127046268851708e+18,Why do people who have never wrestled think they can or should explain wrestling to me. 🙄 #Muted,NOT,non-hateful
1.1269153352932188e+18,@AB84 @Dame_Lillard and the rest of the @trailblazers,NOT,non-hateful
1.1300956830615837e+18,RT @Lost_Pause_: Fuck https://t.co/dAIwgDBgrR,HOF,hateful
1.130309638723969e+18,Real ass n!gga give a fuck a bout a    B!tch,HOF,hateful
1.1270623959758644e+18,RT @sighbrattt: I like a nigga who don’t even wanna fuck another bitch😂 a nigga who boujee with his dick period 😂🤷🏽‍♀️,HOF,hateful
1.1269108473585048e+18,@espnmma She’s getting close to being out of the UFC,NOT,non-hateful
1.1303049704549948e+18,"RT @Hazulezah: You need to know..  "" I won’t give up easily, but if you push me away I will walk away knowing I gave it my all ""  - Myboy",NOT,non-hateful
1.1301460315035892e+18,@Uncle_Jimbo Turkey doesn't accept another wahabi/zionist country full of dictators and terrorists to keep the coun… https://t.co/VVF2VcPlB8,HOF,hateful
1.126945366501462e+18,#Dems Do you want to stand with the #LeftOverGOP? OR Will you stop this #ShanananNomination?,NOT,non-hateful
1.1235957407969198e+18,RT @keithsi65626959: @sagri_usman @infobusket @RahulGandhi YOU NEED TO GET YOUR STUPID TALKS TOGETHER.  OR TRY SETTLING DOWN IN A MUSLIM CO…,HOF,hateful
1.1237105808529652e+18,RT @Kokomothegreat: This motherfucker L Graham needs a shoe thrown at his partisan hacked face.  Fuck you?  Took 3 minutes to bring up Hill…,HOF,hateful
1.127038798813106e+18,RT @BIGBOSSTUNNA: used to fight battles for bitches i’ll slap the shit out of now 🤣🤣.,HOF,hateful
1.1237139740281283e+18,"RT @LiveNation: JUST ANNOUNCED: @JYPETWICE WORLD TOUR 2019 TWICELIGHTS! Tickets go on sale Friday, 5/10 at 4pm local time.  Get more info h…",NOT,non-hateful
1.1234748987168522e+18,Also what is this spelling error fuck.  That doesnt look too good**,HOF,hateful
1.1237940558702552e+18,@hiddlestomas ok but if morgan was the one who found this KAKSKS BYE,NOT,non-hateful
1.1236928431161876e+18,"RT @stinkycarter: why is no one talking about how he’s probably the softest uncle,, how he’d tell morgan about his war machine stories and…",NOT,non-hateful
1.1300945589965742e+18,RT @flamingopunch: the game isnt even out yet and im already coming up with stupid headcanons im probably gonna be completely wrong with ho…,NOT,non-hateful
1.1269984831463546e+18,@LilNasX Soo imma need for you to drop your past songs on apple music like now. Please and Thankyou!🙏🏾… https://t.co/L0q3OIxkn8,NOT,non-hateful
1.1269231702529024e+18,RT @DanzelE_123: I bet them bands make her fuck,HOF,hateful
1.1303362264126012e+18,MAMA KEN’S LITTLE PONYTAIL OH SHIT THEY SWITCHED HAIRSTYLE HHFJSNUA HUSBAND AND WIFE!!! ALSO THE PRINTS ON THEIR HA… https://t.co/fotqlF2EN6,HOF,hateful
1.1237680679751965e+18,"RT @meredithe: Why is it that sales gets such a bad rap? If you get a bad feeling in the pit of your stomach when you think about sales, yo…",NOT,non-hateful
1.123719103657726e+18,WHAT THE FUCK DO YOU WANT FORM ME https://t.co/vGQZ0x4YK0,HOF,hateful
1.126933278513074e+18,I need to be here,NOT,non-hateful
1.123601646372696e+18,RT @Genius: 2013: chance the rapper flips an early kanye track on “good ass intro”  2016: chance the rapper features kanye on the intro to…,HOF,hateful
1.12675211813043e+18,RT @ot21things: wayv rap line doing the damn thing (2019) #WayV #Take_Off https://t.co/RjjggxeheT,NOT,non-hateful
1.1301297030655427e+18,RT @SunnieNoel: wanna be able to brag &amp; not look an ass next time I do that relationship shit.,HOF,hateful
1.1303125453429105e+18,Those damn AMF’s,HOF,hateful
1.123591877834494e+18,RT @KuzQuestionMark: Long Fucking Island.,HOF,hateful
1.1270157595136778e+18,"RT @relijoon: “we’re not kings of pop, we’re just like boys of pop from korea” BTS have literally sold out stadiums in multiple countries a…",NOT,non-hateful
1.1269758632858008e+18,@felixzlut well shit-,HOF,hateful
1.1270562848580568e+18,I thought the same!!,NOT,non-hateful
1.130103534807126e+18,"RT @Leo_Tweets: #Leo dont care if you're black, white, straight, bisexual, gay, short, tall, fat, skinny, rich or poor. If youre nice to th…",NOT,non-hateful
1.1302964224719951e+18,RT @leenmachine5000: FUCKING wheely boy,HOF,hateful
1.1237828654923037e+18,"RT @Ish_Bhandari: Big Diplomatic win for PM Modi Govt, Masood Azhar designated international terrorist.  Now second part- he needs to be fi…",NOT,non-hateful
1.1268017828758528e+18,RT @JakeEvans283: Fuck sake 🙈🤣🤣🤣 https://t.co/A1yUVSIrDy,HOF,hateful
1.1237015253338397e+18,"RT @ratedls: she’s perfect, damn. https://t.co/496qNUYuma",HOF,hateful
1.1303004070566748e+18,Little known fact: Arya Stark is Jack Sparrows mother.,NOT,non-hateful
1.1235748993001594e+18,@RepAdamSchiff #ImpeachBarr I wonder if he is related to Roseanne Barr? Get this dishonest corrupt fool out of offi… https://t.co/MUk6V1fTvj,HOF,hateful
1.123616993347756e+18,RT @kolokomiks: should i pursue a relationship with someone who doesn't watch game of thrones? — why the fuck should that be a criteria htt…,HOF,hateful
1.1301256555580334e+18,"RT @ElmoIsNowGod: If your name starts with any of these letters, you were born to worship Elmo.  A B C D E F G H I J (Not K, Fuck Kyle) L M…",HOF,hateful
1.1234914116750458e+18,"@ewitssamantha @alizejacquez I’m still going to see your ass, whether you like it or not.",HOF,hateful
1.1303112031740068e+18,but what if i don’t want better?,NOT,non-hateful
1.1236662428612608e+18,"Buhari His Not Our President, I’m Ready To Go To Prison – Ayo Adebanjo Dares FG https://t.co/XXR6VRRI5b",NOT,non-hateful
1.1268650246206996e+18,"[Networking/Telecom] WTS: 19, Cisco - BIG-IP - Fortinet, See list, CWE, Offer EUR on 05/10… https://t.co/ITkMTSlZiz",NOT,non-hateful
1.1236162341620163e+18,"RT @catturd2: Wash Examiner Jan 19  Joe Biden's son, Hunter Biden, said his father counseled him not to worry about hurting the family's pu…",NOT,non-hateful
1.130352328316338e+18,RT @DemetriusHarmon: kings landing not even fucking wheelchair accessible.,HOF,hateful
1.1269171472323663e+18,"@xionzappa Silly chu, you’re already my world ✨👈👈🐑",NOT,non-hateful
1.1269259678454168e+18,"@susanesc @realDonaldTrump You forgot childish, boorish, unbecoming of a president, petty, ridiculous, ineffective, etc.",HOF,hateful
1.1237628502358467e+18,RT @notcapnamerica: WATCH &gt;&gt; Full exchange of Kamala Harris making Barr wish he didn’t get out of bed this morning: https://t.co/YniQaGukib,NOT,non-hateful
1.130240004855218e+18,Fuck anxiety,HOF,hateful
1.1236175595703132e+18,lmao before that i ACTUALLY( smh) take some rest to stop liking bands and groups for like a whole year damn i wish… https://t.co/jmPUawkRMl,HOF,hateful
1.1301848455634862e+18,RT @iicedtae_: BITCH THEY ARE GOING TO FIND OUT https://t.co/EaFLENMKso,HOF,hateful
1.1268572525503896e+18,RT @abbiewhiteex: 7 hours later and am still fucking creasing hahaha some boy/gal https://t.co/Hmv6HvHZAC,HOF,hateful
1.1302920771688733e+18,"RT @midnightride21: To quote @JoeBiden, “This is a big fucking deal!”  @Telegraph claims MI5, MI6 were briefed on the #SteeleDossier in 201…",HOF,hateful
1.1269849817153454e+18,@DrCoolRanch Damn.,HOF,hateful
1.1269252170438696e+18,RT @uppittynegress: And yet most religions specifically command couples to have sex. And not having sex at all Bc you can’t afford kids is…,HOF,hateful
1.1302069579341372e+18,RT @jen_jennnnnnnn: jake paul: you’re very mean and full of hatred   cody ko and noel miller: https://t.co/3cOau8o2E2,HOF,hateful
1.1269387185169368e+18,@psuedodionysius I birthed a child therefore I know exactly what they need ☝🏽🤓,NOT,non-hateful
1.1235731209279242e+18,"RT @GlamandGore: You are NEVER EVER wrong for doing WHATEVER you need to to improve your mental (or physical) health, so long as it’s not h…",NOT,non-hateful
1.126963683035353e+18,RT @Trump454545: Unfortunately this POS is still alive.   Women beat up a Pakistani Mullah after he was caught touching little girls while…,NOT,non-hateful
1.1236493146250854e+18,"@BTS_twt Good luck lovelies!~ You’re gonna do amazing and wow the crowd once again, I’m so excited to see your perf… https://t.co/ctYA8j7pGS",NOT,non-hateful
1.1269227004615025e+18,"RT @hahabeej: These feelings won’t go away, they been knocking me sideways",NOT,non-hateful
1.1236517389537565e+18,RT @mrmichaelwaxman: this man @THEKIDMERO dead went on the tonight show to promote his show getting bumped up to two episodes a week and sa…,NOT,non-hateful
1.1236175008586588e+18,🤣🤣🤣 just try a little research before talking shit.,HOF,hateful
1.130283202000638e+18,RT @garrettxgarland: fuck y’all having kids for? we got like 30 years max before earth is inhabitable...,HOF,hateful
1.1237799252851997e+18,THEY FUCKING DID THAT,HOF,hateful
1.1236883636246282e+18,"Come on , heads up , get that away goal !",NOT,non-hateful
1.1267941618294948e+18,RT @KarnikaKohli: In case you want to get away from a feed full of elections...  Here's a lovely story of how a town is keeping alive Punja…,NOT,non-hateful
1.126788377892872e+18,RT @YungeenAce: Tb me bitch I been raw 😈 https://t.co/6BVoBzLsnu,HOF,hateful
1.1270816687775823e+18,RT @nce1913: “I want them. I want Golden State.”  - Clint Capela,NOT,non-hateful
1.1268845868420956e+18,"I got my own problems, fuck I care about yours for? 🤔",HOF,hateful
1.1235409170325748e+18,RT @7OaksChronicle: Pandora has launched a massive sale and we want it all 😍  https://t.co/JOSb1BIiAo,NOT,non-hateful
1.1302244062513437e+18,RT @aqouria: Lads... can I get a promo? 🥺 Hi Im Sage and Im just a lonely neesoberry!! I stan the lovely ladies below (mainly RocoP and Mar…,NOT,non-hateful
1.1236055428643962e+18,"RT @Doctor_love11: Some people don’t want to be happy. You’ve got to have the attitude, “If you don’t want to be happy, that’s fine. But, y…",NOT,non-hateful
1.1237614871122248e+18,(small) files are all that discord is good for  now that dropbox has decided to be a fucker it's the only way JERK… https://t.co/Ha4X1cHo3K,NOT,non-hateful
1.126740155996332e+18,"RT @prettyinmoney: I have small ass #reimbursements &amp; big ones too, stfu. Don’t ever tell me I’m too rich to take money from subs.",HOF,hateful
1.1269851410946252e+18,@TransFluidWe @patriciaf4444 @jax_persists This ain't it. You are stirring a pot that has not one fucking thing to… https://t.co/BqnsJ5Doqb,HOF,hateful
1.1270493726618868e+18,@deikamorrison @leinova @NWCjam I think this is the perfect opportunity to clean out the gunk and increase the stor… https://t.co/RfwE8VCXQR,NOT,non-hateful
1.12359921787494e+18,RT @LorieMeacham: @PressTV Damn straight! Who appointed those criminals in DC as police of the world?,HOF,hateful
1.1267559726831412e+18,@ZubearAbdi @IKeepItChillD lmaoooo FUCK no😭😭,HOF,hateful
1.1301950251602289e+18,@JENNIEREGUl you're checking it just now...jus as i thot...TRASH,HOF,hateful
1.1236163851693834e+18,"RT @LiveNationKpop: ✨JUST ANNOUNCED✨  @JYPETWICE WORLD TOUR 2019 TWICELIGHTS! Tickets go on sale Friday, 5/10 at 4pm local time.   Get more…",NOT,non-hateful
1.1269746637023272e+18,I Can’t Go To Jail My Brother Bday Coming Up I Ain’t Going,NOT,non-hateful
1.1268825525879276e+18,RT @RFERL: Two alleged #GRU agents and 12 others were found guilty and sentenced in #Montenegro today for a plot to overthrow the country's…,NOT,non-hateful
1.1301831343209716e+18,RT @Dpierce_37: Fuck hunter coleman.,HOF,hateful
1.1269001896530862e+18,"RT @bestcataccount: If you’re having a bad day, here’s a chonky cat running https://t.co/1dDex4IufN",NOT,non-hateful
1.1236991471676785e+18,"RT @EvilMopacATX: NEW AUSTIN TRAFFIC STUDY...  2019 stats show that only 82% of the stupid shit y'all do is because of texting, down from 8…",HOF,hateful
1.1302667519319448e+18,RT @CLOUTJEFE: my dumb ass: https://t.co/00Qsz4pI8s,HOF,hateful
1.1302454322929868e+18,"RT @Sporf: 🇫🇷 Zinedine Zidane on @GarethBale11:   🗣 ""If I think a player doesn't fit in the team I have to do what I think works best.”  🗣…",NOT,non-hateful
1.1303400893584302e+18,RT @Samuel_Verson1: @CCSantini fucking her girlfriend @TrinityStClair @ShemaleSurfer2 @adultparody @jockosrocket @TGirlsAddict @MeninaaSafa…,HOF,hateful
1.1302836885649368e+18,"@ChampionOzzie He told me to get a life, I told him to fuck off and die 😂😂😂 https://t.co/am7foEI45K",HOF,hateful
1.1236883677896088e+18,RT @nephewcallshots: Ian gone kap I GOTTA Keep my Girl Ion kno bout y’all fake Tuff ass Niggas aww Man fuck dat Bitch naw Fuck dat I guaran…,HOF,hateful
1.1269786315222958e+18,⛈️;; its just been like a day and half and i'm almost at 50 followers ?? yall thANKS ? denki is an idiot and me eve… https://t.co/euR4Vy1vKv,NOT,non-hateful
1.1235112507412765e+18,A fake bitch gets cut with no hesitation.,HOF,hateful
1.1236711334197084e+18,RT @NicFromThe252: Remember “Real ass bitch give a fuck bout a nigga” when y’all scary asses see a bug. Cus I ain’t helping no mo,HOF,hateful
1.1301268299505908e+18,@Popi_jo @SailorHeck No rest for the wicked 😈,NOT,non-hateful
1.1238178207967232e+18,@Aincrad_Style Honestly what I do when I'm sick is sleep almost all day or eat 2 sandwiches with Onions as they fig… https://t.co/JmeyE6tAeQ,NOT,non-hateful
1.130265225217884e+18,I been trynna get tf outta this house all damn day 🤬,HOF,hateful
1.1267576797690798e+18,@Handzum1 Cuz you’re fine af.,NOT,non-hateful
1.1269766811750808e+18,RT @realDonaldTrump: Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief for o…,NOT,non-hateful
1.1303181992899828e+18,@Epipheilany You’re so welcome! 💜 glad you enjoyed it! :),NOT,non-hateful
1.1269914492942868e+18,4 people followed me // automatically checked by https://t.co/hCEZDgISzy,NOT,non-hateful
1.1302132536054824e+18,@___flyshitonly here u go on that bullshit lmaooo,HOF,hateful
1.1270418564647772e+18,"Damn seeing piece of shit @tedcruz at the @HoustonRockets @warriors was really upsetting. No matter who wins tonight, Ted Cruz is a loser",HOF,hateful
1.123670697199448e+18,RT @RichLowry: Now we’re supposed to believe that there’s some underlying evidence that would cinch the case against Trump that Robert Muel…,NOT,non-hateful
1.1301036312719278e+18,"RT @ScyneWaive: $8  They fired her  For $8, so that a kid could eat  I'm fucking livid https://t.co/5laX0r2br6",HOF,hateful
