guid,source,date,title,comment,OFF,TGT,GRP,OFF_span,TGT_span,annotator_id,offensiveness,off_start_idx,off_end_idx,target,target_group,tgt_start_idx,tgt_end_idx,label
kold-v1_06297,youtube,2021-07-22,스콜피온 DC 메타늄 DC 음 ( Scorpion dc sound & Metanium dc sound ),메타 dc 구매햇는데 기간3go m대 쓰고있는데 라인은 어떤게좋읗까요??,False,,,,,142091,False,[],[],[],[],[],[],non-hateful
kold-v1_08431,youtube,2020-03-31,기독교적 삶의 방식,"예수님이 죽으신 것은,  모든 인류의 죄를 사하는 대속제물 , 즉 하나님의 어린양으로 하나님 스스로 직접 인류를 위해 죽으신 것이며, 그의 부활은 우리가 겪을 성도들의 부활의 징표, 그 영광스러운 부활의 첫 열매로 부활하신 것입니다.",False,,,,,192956,False,[],[],[],[],[],[],non-hateful
kold-v1_33110,youtube,2022-01-30,중동 이슬람 전사들의 칼들,"몽골, 거란, 여진은 무슨 칼을 썼는지 궁금해요",False,,,,,4724,False,[],[],[],[],[],[],non-hateful
kold-v1_06719,naver_news,2021-08-02,‘안산 숏컷’에 정치인·연예인까지 가세… 산으로 가는 ‘젠더 갈등’,남자들이 쓰는거 본적 한번도 없는데요? 그리고 누가쓰던문제 있는 단어를 쓰면 고쳐줘야죠 위에 예시든 운지 이기야 이런것도 단어뜻 모르고 쓰는 어린 친구들 많습니다,False,,,,,174778,False,[],[],[],[],[],[],non-hateful
kold-v1_03949,youtube,2022-03-31,"""남편 살해 후 성폭행"" 러시아군 만행 폭로한 우크라 여성 / 연합뉴스 (Yonhapnews)",위로하는 말을 어찌 해야할지 모를 끔찍한 일을 당하셧는데 ㅠㅠ 말 을 못 잇겟네요 ㅠㅠ,False,,,,,156681,False,[],[],[],[],[],[],non-hateful
kold-v1_25397,youtube,2021-07-22,동남아 태국을 무시하면 큰일나요!,이쁜이들하구 쏘맥~~쭈사장님 개부럽~~~,False,,,,,189000,False,[],[],[],[],[],[],non-hateful
kold-v1_15100,youtube,2021-07-22,"거리의 만찬 - 우리가 몰랐던 세계 대림동, 조선족을 말하다.20190517",고려인을 취재하라,False,,,,,228033,False,[],[],[],[],[],[],non-hateful
kold-v1_39617,youtube,2021-05-18,Shocking 3:3 Blind Date With Genderless Fashion (Male-Male Couple?) #LookDate #NEWLookDate37,"Banda, me hubiera gustado la pareja hombre-hombre xddd",False,,,,,157643,False,[],[],[],[],[],[],non-hateful
kold-v1_11471,youtube,2021-05-18,[ENG Sub] USB type-C Audio Adapter Compare & Measure Review : Apple Samsung Meizu DAC,"그러고 보니 영어 자막도 붙어있군요! 어쩐지 해외발 댓글이 있더라니.  영상 하단 코멘트란에 본 영상 블로그 링크도 부탁드립니다. 힘내시고, 채널 더욱더욱 번창하시길 기원합니다.",False,,,,,233143,False,[],[],[],[],[],[],non-hateful
kold-v1_38062,youtube,2021-07-22,"[청페강연] ""즐기는 사람을 이길 자 없다?"" 다 뻥이에요 - 서장훈",맞아요. 인간은 절박해야 움직입니다. 서장훈씨 진솔한 발언 속이 시원하네요. 즐기는건 딱 취미까지. 그 이상은 못갑니다.,False,,,,,140691,False,[],[],[],[],[],[],non-hateful
kold-v1_36565,youtube,2021-07-22,"영화로 보는 미국 흑인차별의 역사 | 디트로이트, 노예 12년, 넷플릭스추천","현재까지도 차별이 존재한다면, 인종차별 관련 법을 강화 해야할텐데...그쪽 정부는 관심이 없으니, 고쳐질리가 없죠...악플부터 시작해서 관련 행동까지 모두 제제를 해야하는데...참 안타깝습니다. 휴...",False,,,,,161234,False,[],[],[],[],[],[],non-hateful
kold-v1_37560,naver_news,2021-08-12,‘페미 vs 안티 페미’ 대척점에 선 김주희·배인규 대표를 만나다 [끝간사람],신 남성연대 화이팅,False,,,,,166525,False,[],[],[],[],[],[],non-hateful
kold-v1_15627,naver_news,2021-08-22,"[영상] 아프간 피난민 한국 오나…""수용지로 한국 등 미군기지 검토""",힘들어도 받아주어야 합니다,False,,,,,190348,False,[],[],[],[],[],[],non-hateful
kold-v1_12793,naver_news,2021-06-17,[국회M부스] '차별금지법' 찬성? 반대? 與 대선주자들에게 물었더니…,차별을 받지 않게 하는건 그들이 노력 해야하는것이지 법으로 구속할게 아니지,False,,,,,141441,False,[],[],[],[],[],[],non-hateful
kold-v1_18568,youtube,2021-08-19,"""부통령 집에 76억 돈다발이"" 탈레반, 전 정권 부패 폭로 (2021.09.14/뉴스데스크/MBC)","국토 80%가 산지, 경작 가능한 땅은 10% 밖에 없어서 원래 먹고 사는 게 힘든 지역이었다. 그나마도 많은 경작지에서 양귀비를 키워서 아편을 팔고 있다고 하니 더 먹을 게 없지. 갑자기 그러는 것도 아니고 지난 수십 년 간 그래 왔는데..",False,,,,,156681,False,[],[],[],[],[],[],non-hateful
kold-v1_38516,youtube,2021-07-22,중세의 또 다른 세력 [이슬람교]의 창시자 '무함마드' 차이나는 클라스(jtbclecture) 150회,가브리엘 천사  ㅆㅂㄹㅁ 때문에 종교분쟁이 생긴거네요 . ㅡㅅ ㅡ,False,,,,,192744,False,[],[],[],[],[],[],non-hateful
kold-v1_28814,youtube,2020-10-05,"A daytime PRIEST, a nighttime Card CHEAT - Father Alex",아니 이러면 어케 안들어와욧ㅋㅋㅋㅋ,False,,,,,158256,False,[],[],[],[],[],[],non-hateful
kold-v1_09155,youtube,2022-01-21,이재명 후보 앞 차별금지법 제정 촉구 목소리,이재명 대통령 후보님 응원하고 지지합니다!!,False,,,,,19247,False,[],[],[],[],[],[],non-hateful
kold-v1_26153,youtube,2021-08-23,차별금지법 제정에 찬성하는 기독교인 VS 반대하는 기독교인 CBS토론 1회,네 이웃을 사랑하라,False,,,,,113721,False,[],[],[],[],[],[],non-hateful
kold-v1_12889,youtube,2021-08-17,동성결혼을 계속 반대하세요!(레즈비언버전),아 근데 다들 예쁘시다ㅠㅠ,False,,,,,239168,False,[],[],[],[],[],[],non-hateful
kold-v1_36044,youtube,2021-08-19,이미 결혼한 사람도 꼭 보세요! 김기석 목사 잘잘법 Ep.72,저를 다시금 돌아보게되는 영상이네요~ 감사합니다~:),False,,,,,184990,False,[],[],[],[],[],[],non-hateful
kold-v1_14332,youtube,2021-07-22,동남아 해외생활 생활이 길면 빈털터리 된다고?,정답입니다.. 한국이 자산 증식 가능성이 높고 안정성이 있기 때문에 한국에 자산소득을 만들고 그다음 베트남에 약간의 자산  &근로소득이 정답입니다..,False,,,,,228033,False,[],[],[],[],[],[],non-hateful
kold-v1_28376,naver_news,2021-03-04,"""故변희수…차별에 맞서 투쟁한 트랜스젠더 기억""",인권위 차별금지법 소송대상이십니다. 캡쳐했고 사과와 삭제가 이행되지 않을시에는 무제한 징벌적 손해배상금을 무를 수 있음을 경고합니다.,False,,,,,183166,False,[],[],[],[],[],[],non-hateful
kold-v1_25168,youtube,2022-01-09,[글로벌K]  마네킹 참수 술 통제  돌아온 탈레반의 본색 / KBS 2022.01.07.,마치 중세시대에 사는듯...,False,,,,,215782,False,[],[],[],[],[],[],non-hateful
kold-v1_26705,youtube,2021-07-22,태극기를 처음 본 탈북민의 반응,송이가 한국와서 좋은일이 훨 많아지만 지난번일로 힘들고 상처받고 또 그나름 배운것도 잇을거야 이쁘게 봐주시고 구독 부탁드립니다 하고 끝까지 겸손하게 하렴 송이 화이팅  서로 돕고  서로 사랑하며 서로 이해하며 ,False,,,,,57167,False,[],[],[],[],[],[],non-hateful
kold-v1_04141,naver_news,2021-09-27,홍준표는 ‘여심’·유승민은 ‘TK’ …약점 공략하는 국민의힘 주자,"배신자가 성공한다면 배신자가 설치대는 비정상의 나라, 비정상의 사회가 될 것이니 이를 경계함은 마땅한 일이요,의로운 일이라 할 것이다.",False,,,,,188301,False,[],[],[],[],[],[],non-hateful
kold-v1_40282,naver_news,2021-08-05,[김희원 칼럼] 윤석열·최재형의 구시대 비전,전부 옳은 말씀! 정확하게 짚으셨네요,False,,,,,119268,False,[],[],[],[],[],[],non-hateful
kold-v1_04085,youtube,2021-08-17,캐나다 이민 | 다시 한국으로 돌아가고 싶어요.,사람은 생활수준이 비슷한 부루끼리 어울린다. 세속의 규칙이다. 외국에선 이런규칙이 느슨하다. 정신적 자유감을 느끼는 장점이 있다.,False,,,,,123103,False,[],[],[],[],[],[],non-hateful
kold-v1_34341,naver_news,2021-08-23,"서훈 ""한국 도운 아프간 현지인, 국내 이송 검토""(종합)",짜증나도 도울건 도와라. 서로다른거지 아프간난민도 사람이잖아. 아기들도 너무안타깝고 내가 애있는 엄마라 부모심정이해간다..모든법들도 그래 약자를보호하고자 나온법이잖아? 아프간 약자를위해 물론 안맞고 그러겠지만 도와줘야지,False,,,,,105739,False,[],[],[],[],[],[],non-hateful
kold-v1_10222,youtube,2021-08-19,탈레반의 무시무시한 손글씨 편지 현지인 통역에 사형 통지 / 연합뉴스 (Yonhapnews),협력자들 괜히 데리고 탈출한게 아니구나 통역하는 사람도 죽일정도면....ㄷㄷ,False,,,,,182950,False,[],[],[],[],[],[],non-hateful
kold-v1_30944,naver_news,2022-03-16,"전주시, 전 시민에 10만원 긴급재난지원금 추진",좋은 일이네요~ 시민들이 큰 도움이 되었겠어요,False,,,,,244551,False,[],[],[],[],[],[],non-hateful
kold-v1_13235,youtube,2020-10-05,[카톨릭특집] 카톨릭은 이단인가? with 김근수 소장,고해성서에 대해서는 어떻게 생각하시는지요?,False,,,,,156681,False,[],[],[],[],[],[],non-hateful
kold-v1_19739,youtube,2021-07-22,중동붐을 타고 온 이슬람 서울중앙성원,"Assalamualaikum,i am from Indonesia ,brother moeslim in Korea",False,,,,,190324,False,[],[],[],[],[],[],non-hateful
kold-v1_12321,naver_news,2021-04-09,"20대 여성, 차마 보수 찍지 못해…당락떠나 '젠더'에 투표",20대는 사회 준비생 30와40대는 이사회를 중심이고 50대60대는 보좌할,False,,,,,36585,False,[],[],[],[],[],[],non-hateful
kold-v1_00667,youtube,2021-08-17,"[앵커포커스] 여성 군 복무? ""솔직해집시다""",훠훠 혹시 짜장면을 좋아 한다거나 그런 적 없어요?,False,,,,,148477,False,[],[],[],[],[],[],non-hateful
kold-v1_28695,youtube,2021-08-23,[TBS 뉴스] 엇갈리는 찬반 '차별금지법' 해외에서는?,평등 우위법이 낳을듯 하다.,False,,,,,234986,False,[],[],[],[],[],[],non-hateful
kold-v1_18354,youtube,2021-07-22,일본인 보고 10분간 정적 흐르던 미국인들 한국보고 10초 만에 기립박수 터진 이유,탄도소년단.,False,,,,,186258,False,[],[],[],[],[],[],non-hateful
kold-v1_02012,naver_news,2021-07-31,"정치권 '젠더' 공방된 안산 '페미' 논란…장혜영·진중권, 양준우 맹공",<url> 확인 후 판단해주세요^^,False,,,,,143117,False,[],[],[],[],[],[],non-hateful
kold-v1_04900,naver_news,2021-06-28,한국교회 '건강가정기본법 개정안' 쟁점 다룬다,악법 반대합니다. 인간은 순리대로 살아야합니다. 건강한 사회를 지킵시다,False,,,,,187692,False,[],[],[],[],[],[],non-hateful
kold-v1_07773,youtube,2021-08-19,[뉴스 클릭] 탈레반은 누구인가?,"독실하게  종교라는 것을  믿는다면서,   성직자다운 표정은 ",False,,,,,2008,False,[],[],[],[],[],[],non-hateful
kold-v1_34182,youtube,2021-08-19,저 사람이 믿는 하나님과 내가 믿는 하나님이 같은 분이 맞나? 김기석 목사 잘잘법 Ep.81,말씀 정말 감사합니다. 내가 삶으로 하나님을 나타내는 사람인지 돌아보게됩니다.,False,,,,,189391,False,[],[],[],[],[],[],non-hateful
kold-v1_01961,naver_news,2020-10-03,"미세먼지만큼 해로운, 무심코 내뱉는 미세 차별",그러한 차별은 보통사람들의 인간관계에서도 늘 있을 수 있습니다..본인들도 이해심을 넖혀야 하지 너무 내세우면서 차별이라 주장하면 안된다고 생각합니다.,False,,,,,190405,False,[],[],[],[],[],[],non-hateful
kold-v1_11422,youtube,2021-07-22,이슬람은 어떻게 탄생했는가? 이슬람 문화와 역사 정리! : 이슬람 1400년 외 1부,ㅎㅎ 너무 미화시켜서 표현하시네요,False,,,,,177157,False,[],[],[],[],[],[],non-hateful
kold-v1_04272,naver_news,2021-08-16,"안철수, 결국 '합당 철수'…5개월 전 오세훈 ""못 지킬 약속""","그건, 전적으로!!!이준석 대표와 안철수 대표가, 직접!!!담판을 지어야할 사안 조건 입니다!만나세요!그리고, 모든!!!회담 내용을, 언론미디어에!!!전부 공개 하세요!뭉쳐야 합니다!",False,,,,,192518,False,[],[],[],[],[],[],non-hateful
kold-v1_11866,youtube,2021-05-18,[생각연구소] 한국 사회를 휩쓴 '젠더 갈등' 해결 방법은 없을까? / YTN 사이언스,다 필요없고 공감능력 결여 때문이다 공감능력을 키우는 교육을 실시해야한다 서로의 입장을 이해해야 소통을 하고 문제를 고치지,False,,,,,137482,False,[],[],[],[],[],[],non-hateful
kold-v1_13029,youtube,2021-07-22,한국에서 북한 가족들이랑 영상통화가능/탈북민 북한송금액 1년100억..!!!,사실 100억이면 개인적으론 어마무시 하지만 그게 사회적으로 따지면  그냥 소액인데;;;,False,,,,,144000,False,[],[],[],[],[],[],non-hateful
kold-v1_05146,naver_news,2021-08-23,"""도와줄 수 없어 답답하다""…주한 아프간인들의 눈물",탈레만 5만에서 10만 사이,False,,,,,42536,False,[],[],[],[],[],[],non-hateful
kold-v1_36772,youtube,2021-05-26,"대림동 중국동포 칠순잔치 풍경, 손자의 중국어축사 ""와우!"",선생님들 ""술이 달어""",korean restaurant ? :,False,,,,,237616,False,[],[],[],[],[],[],non-hateful
kold-v1_38772,naver_news,2021-08-27,"""차별에 힘 싣는 정치인, 여성혐오는 정치전략 아냐"" [이젠, 젠더다]",좋은기사감사합니다,False,,,,,28713,False,[],[],[],[],[],[],non-hateful
kold-v1_30863,youtube,2021-08-17,미국이 한국보다 살기 힘든 이유 TOP 5 - 미국생활 힘든 점,1. 팁은 법적으론 안내도 됩니다. 문화적으로는 내야지만. 2. 인터넷 한국승 3. 술 사긴 힘들긴해요. 4. 엄청 느려서 전 좋아여 ㅋㅋ 저도 느려서 ㅋㅋ,False,,,,,128900,False,[],[],[],[],[],[],non-hateful
kold-v1_19485,youtube,2021-07-22,[Funny Prank] Back with another North Korean Prank! LOLOLOL,이거 좀 계속 해주세여 ㅋㅋㅋ,False,,,,,163041,False,[],[],[],[],[],[],non-hateful
kold-v1_34576,youtube,2020-10-05,"70. 카톨릭(가톨릭), 천주교는 마귀의 종교 (사도행전 19:21-24) - 하나님이신 예수님보다 위대한 인간 성모마리아, 그리고 인간 교황?",목사님  항상 감사드립니다  많은자들이 눈가리고 귀막고,False,,,,,9225,False,[],[],[],[],[],[],non-hateful
kold-v1_16894,youtube,2021-07-22,여성 오 셀프테스트,이건 못참지 ㅋㅋㅋ 최고,False,,,,,179557,False,[],[],[],[],[],[],non-hateful
kold-v1_25377,naver_news,2021-06-17,이준석 “차별금지법 시기상조… 보수진영엔 기독교도 있어”,이준석은 보수 아님! 내가 차별금지법을 반대하는이유는 차별금지법안에 외국인도 포함시킴으로 대한민국 국민이 외국인의 심기를 살피지 않으면 국가인권위원회가 소송을 진행하면서 국가가 비용을 외국인차별을 해결해준다는 이유로 국민을 대적하는 법인걸 알기에 반대한다.,False,,,,,230939,False,[],[],[],[],[],[],non-hateful
kold-v1_36000,youtube,2021-08-19,[뉴스외전 포커스] 탈레반과 '이슬람 국가 IS' 무엇이 같고 다른가? (2021.09.02/뉴스외전/MBC),문명의 충돌 가자!,False,,,,,66399,False,[],[],[],[],[],[],non-hateful
kold-v1_13481,naver_news,2020-10-21,"[오늘의 눈] ‘동성애 혐오’ 단체 후원… 변협, 차별을 변호하나/민나리 사회부 기자",차별금지법 맘까페의 댓글들을 살펴보세요 기자님 대게 이 이상한법을 누가 만들었냐 자녀들 아이들을 위해 반대한다는 댓글과 걱정 탄식하는 댓글이 주류를 이루고 있습니다!!,False,,,,,108500,False,[],[],[],[],[],[],non-hateful
kold-v1_28763,youtube,2021-07-22,"마담 , 3분 걸을수 있겠어요 ?",ㅎㅎㅎ. 나 오늘 1등 ㅎㅎ 🙄🙄,False,,,,,106623,False,[],[],[],[],[],[],non-hateful
kold-v1_21419,naver_news,2021-03-19,"12개 시민단체, “정춘숙 민주당 의원의 건강가정기본법, 동성혼·다자혼 합법화 의도 있어”",동성애진영에서는 유리한 고지를 점령하고자 '다양화' 를 주장합니다 그러나 남녀결혼을 통한 가족 개념은 반드시 지켜져야만 사회가 건강하게 지켜집니다,False,,,,,181188,False,[],[],[],[],[],[],non-hateful
kold-v1_22623,naver_news,2021-05-02,"이준석, GS25 남혐 포스터 논란에 ""젠더 갈등 없다고?""",이준석이 젊은데도 당에서 발언권이 세져서 얼마나 다행인지,False,,,,,177181,False,[],[],[],[],[],[],non-hateful
